object_key,course_id,course_title,type,path,name,aliases,keywords,priority,enabled,notes,source_status
course-2:67ac044894ee44c4,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб2/120 есть (10),120 есть (10),,,0,TRUE,,active
course-2:27325820c5c84c90,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб2/121 есть (9),121 есть (9),,,0,TRUE,,active
course-2:6e7defc07c38d23c,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб2/126 есть,126 есть,,,0,TRUE,,active
course-2:db959550efdc72a7,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб2/128 есть,128 есть,,,0,TRUE,,active
course-2:8d871fe7ca7a601b,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб2/129 есть,129 есть,,,0,TRUE,,active
course-2:c2bed82fd502c172,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб2/130 есть,130 есть,,,0,TRUE,,active
course-2:d0971dda06fae061,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб2/17 есть (9),17 есть (9),,,0,TRUE,,active
course-2:5ec113789bb9418f,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб2/22 есть (9),22 есть (9),,,0,TRUE,,active
course-2:eb0132de1505b45f,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб2/26 есть (10),26 есть (10),,,0,TRUE,,active
course-2:ba387f65d634fe2a,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб2/34 есть (9),34 есть (9),,,0,TRUE,,active
course-2:4d386dcb4a51ac7a,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб2/39 есть,39 есть,,,0,TRUE,,active
course-2:186a9e80d82e4f98,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб2/48 есть,48 есть,,,0,TRUE,,active
course-2:964cb3d3761bf030,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб2/49 есть (10),49 есть (10),,,0,TRUE,,active
course-2:14293ee667c38991,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб2/52 есть (9),52 есть (9),,,0,TRUE,,active
course-2:708eddd06beea204,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб2/65 есть (9),65 есть (9),,,0,TRUE,,active
course-2:65bbac59feee00ac,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб2/7 есть (9),7 есть (9),,,0,TRUE,,active
course-2:8b11c6b8db5f1112,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб2/73 есть (10),73 есть (10),,,0,TRUE,,active
course-2:76212896d6ba73c9,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб2/76 есть (8),76 есть (8),,,0,TRUE,,active
course-2:9313445be97eff5e,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб2/78 есть (10),78 есть (10),,,0,TRUE,,active
course-2:38aecfb40af00c4a,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб2/83 есть (10),83 есть (10),,,0,TRUE,,active
course-2:e5b225d9e410c738,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб2/86 есть (9),86 есть (9),,,0,TRUE,,active
course-2:1ec5e646cb88e342,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб2/91 есть (10),91 есть (10),,,0,TRUE,,active
course-2:b71e2625582e1182,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб2/92 есть (9),92 есть (9),,,0,TRUE,,active
course-2:46c4c40751ddef1b,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб2/93 есть (10),93 есть (10),,,0,TRUE,,active
course-2:7732a55e4554add9,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб2/94 есть (9),94 есть (9),,,0,TRUE,,active
course-2:9ac50678b09245b8,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/1 есть,1 есть,,,0,TRUE,,active
course-2:1d8c12b321fec64e,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/10 есть(9) есть,10 есть(9) есть,,,0,TRUE,,active
course-2:a59395d2a6f4457a,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/100 схема,100 схема,,,0,TRUE,,active
course-2:80b1cc0398b6a79c,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/101 есть,101 есть,,,0,TRUE,,active
course-2:87f1259842e6a88c,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/102 есть,102 есть,,,0,TRUE,,active
course-2:0d1676bac6fb2753,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/103 есть,103 есть,,,0,TRUE,,active
course-2:88d0289da6542d83,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/10п доп есть,10п доп есть,,,0,TRUE,,active
course-2:c29dd9188b957c2a,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/15 есть(10) доп есть,15 есть(10) доп есть,,,0,TRUE,,active
course-2:ba9832a35081c5c2,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/16 есть доп есть,16 есть доп есть,,,0,TRUE,,active
course-2:1b5753a473d72b05,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/19 есть,19 есть,,,0,TRUE,,active
course-2:b680e2646b2c65af,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/1п есть,1п есть,,,0,TRUE,,active
course-2:04a9771a6a7332f4,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/2 есть (7),2 есть (7),,,0,TRUE,,active
course-2:27b2569444437727,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/20 есть,20 есть,,,0,TRUE,,active
course-2:690af98c9c05a0e1,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/22 доп есть,22 доп есть,,,0,TRUE,,active
course-2:781af7976eda87e5,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/23 есть,23 есть,,,0,TRUE,,active
course-2:be4ab16826f477f4,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/24 есть доп есть,24 есть доп есть,,,0,TRUE,,active
course-2:2ac6358726c5e373,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/25 есть,25 есть,,,0,TRUE,,active
course-2:aeacbec1f8696740,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/26 схема,26 схема,,,0,TRUE,,active
course-2:56deb565195ad9fa,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/27 есть доп есть,27 есть доп есть,,,0,TRUE,,active
course-2:a9b46b0091bb419f,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/28 есть (9) доп есть,28 есть (9) доп есть,,,0,TRUE,,active
course-2:6194b42351e270de,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/3 есть,3 есть,,,0,TRUE,,active
course-2:8efa77cc6255ecf7,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/30 есть (9),30 есть (9),,,0,TRUE,,active
course-2:eab01e0383740e4c,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/37 схема,37 схема,,,0,TRUE,,active
course-2:dbb1e5f4147e6e55,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/3п есть,3п есть,,,0,TRUE,,active
course-2:cc3c5a291468a6ca,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/4 есть(9) доп есть,4 есть(9) доп есть,,,0,TRUE,,active
course-2:84426a94db519eac,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/42 есть,42 есть,,,0,TRUE,,active
course-2:31381b543302e293,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/46 есть (10) доп есть,46 есть (10) доп есть,,,0,TRUE,,active
course-2:22c0d23645e51e8c,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/49 есть,49 есть,,,0,TRUE,,active
course-2:236ad12667b45b74,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/5 есть (9),5 есть (9),,,0,TRUE,,active
course-2:01dc28e143f91d29,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/53 есть,53 есть,,,0,TRUE,,active
course-2:b09427f8fc542646,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/57 есть,57 есть,,,0,TRUE,,active
course-2:c5f1a15b4a9322b5,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/60 схема,60 схема,,,0,TRUE,,active
course-2:4c2f4df903801462,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/63 есть,63 есть,,,0,TRUE,,active
course-2:cdb2f3f2feb8df4e,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/71 есть (10) доп есть,71 есть (10) доп есть,,,0,TRUE,,active
course-2:99a6c5ef830a8296,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/73,73,,,0,TRUE,,active
course-2:8589e94718ac947d,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/74 есть(9) доп есть,74 есть(9) доп есть,,,0,TRUE,,active
course-2:e025b5ff9df0009c,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/75 схема,75 схема,,,0,TRUE,,active
course-2:acccbd6fcf5ef39a,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/76 есть,76 есть,,,0,TRUE,,active
course-2:6265e569025ed3cb,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/77 есть(10) доп есть,77 есть(10) доп есть,,,0,TRUE,,active
course-2:2e983abb2e785111,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/8 есть(10) доп есть,8 есть(10) доп есть,,,0,TRUE,,active
course-2:3ff04d6902f0471d,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/80 есть доп есть,80 есть доп есть,,,0,TRUE,,active
course-2:7b957c47f0890caf,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/83 есть (7) доп есть,83 есть (7) доп есть,,,0,TRUE,,active
course-2:777fe340ce3ae675,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/86 есть (9) доп есть,86 есть (9) доп есть,,,0,TRUE,,active
course-2:c06bba307aacc4d9,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/87 есть(новый шаблон),87 есть(новый шаблон),,,0,TRUE,,active
course-2:2899a1d9ffce8761,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/90 есть (9),90 есть (9),,,0,TRUE,,active
course-2:f6eefcdb5b989bcb,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/90х2 есть,90х2 есть,,,0,TRUE,,active
course-2:598e1498f975636f,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/92 есть,92 есть,,,0,TRUE,,active
course-2:d66e5e0aef6b444f,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/93 есть(10) доп есть,93 есть(10) доп есть,,,0,TRUE,,active
course-2:b841e499046d2ee4,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/94 есть доп есть,94 есть доп есть,,,0,TRUE,,active
course-2:a8dd9864c8b953dd,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/95 есть,95 есть,,,0,TRUE,,active
course-2:7e71cd9b09b4c63b,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/97 есть,97 есть,,,0,TRUE,,active
course-2:89f9d0a06f743801,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/98 есть,98 есть,,,0,TRUE,,active
course-2:ca64b08a74b38c2f,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб3/99 есть,99 есть,,,0,TRUE,,active
course-2:54dd34207983cdb8,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб4/15 есть,15 есть,,,0,TRUE,,active
course-2:3f5f3a4e708a5d49,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб4/22 есть,22 есть,,,0,TRUE,,active
course-2:244e7250ed2d4525,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб4/25 1 часть есть,25 1 часть есть,,,0,TRUE,,active
course-2:f6b48c7d82ba8f03,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб4/28 доп,28 доп,,,0,TRUE,,active
course-2:705fd2d3a70135a8,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб4/31 есть,31 есть,,,0,TRUE,,active
course-2:69099714df189be8,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб4/35  есть,35  есть,,,0,TRUE,,active
course-2:143b752e37fe6545,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб4/45 есть,45 есть,,,0,TRUE,,active
course-2:41e24b48a00bd8a9,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб4/46 доп,46 доп,,,0,TRUE,,active
course-2:77f3debc1d7a9d8d,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб4/55  есть,55  есть,,,0,TRUE,,active
course-2:2df6f557a7dc502a,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб4/70  есть,70  есть,,,0,TRUE,,active
course-2:8e6ca65e7c62e646,course-2,Курс 2,folder,2 course/4 sem/Электроника/лаб4/82 есть,82 есть,,,0,TRUE,,active
course-2:3926ecd84841fead,course-2,Курс 2,file,2 course/4 sem/Электроника/лекции от старшекурсников/ВСЕ лекции в одном файле.docx,ВСЕ лекции в одном файле.docx,,,0,TRUE,,active
course-2:844a6922ef78fc96,course-2,Курс 2,file,2 course/4 sem/Электроника/лекции от старшекурсников/конспект лекции 10.docx,конспект лекции 10.docx,,,0,TRUE,,active
course-2:21de5f99f0d5bc32,course-2,Курс 2,file,2 course/4 sem/Электроника/лекции от старшекурсников/конспект лекции 6.docx,конспект лекции 6.docx,,,0,TRUE,,active
course-2:3ca84af38e3a4db2,course-2,Курс 2,file,2 course/4 sem/Электроника/лекции от старшекурсников/конспект лекции 7.docx,конспект лекции 7.docx,,,0,TRUE,,active
course-2:2ea6c5b89e81bbea,course-2,Курс 2,file,2 course/4 sem/Электроника/лекции от старшекурсников/конспект лекции 8.docx,конспект лекции 8.docx,,,0,TRUE,,active
course-2:32bc47633a130e30,course-2,Курс 2,file,2 course/4 sem/Электроника/лекции от старшекурсников/конспект лекции 8_9.docx,конспект лекции 8_9.docx,,,0,TRUE,,active
course-2:9eb917f064bb1416,course-2,Курс 2,file,"2 course/4 sem/Электроника/лекции от старшекурсников/лекция 13,14, 15 генераторы.docx","лекция 13,14, 15 генераторы.docx",,,0,TRUE,,active
course-2:a988dc95ccba5487,course-2,Курс 2,file,2 course/4 sem/Электроника/лекции от старшекурсников/лекция 15 Гармонические генераторы.docx,лекция 15 Гармонические генераторы.docx,,,0,TRUE,,active
course-2:8bbbb0d4770d60fb,course-2,Курс 2,folder,2 course/4 sem/Электроника/экзамен/готовые билеты 21,готовые билеты 21,,,0,TRUE,,active
course-2:d6b6641c26ab9352,course-2,Курс 2,file,2 course/4 sem/Электроника/экзамен/Вопросы Электроника 21.docx,Вопросы Электроника 21.docx,,,0,TRUE,,active
course-2:6578e432087c7275,course-2,Курс 2,file,2 course/4 sem/Электроника/экзамен/Вопросы Электроника 23_24.docx,Вопросы Электроника 23_24.docx,,,0,TRUE,,active
course-2:fec91397586e7ec7,course-2,Курс 2,file,2 course/4 sem/Электроника/экзамен/Единый перечень.docx,Единый перечень.docx,,,0,TRUE,,active
course-2:4c6d49146884e44d,course-2,Курс 2,file,2 course/4 sem/Электроника/экзамен/Ответы на перечень 22-23.docx,Ответы на перечень 22-23.docx,,,0,TRUE,,active
course-2:4b7a6d6c8aae76cd,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/Аннотации/1-6/ИУ5-34Б Белозеров Дмитрий Анн. ЛК. 1-6 Срок сдачи 14.10.2022.docx,ИУ5-34Б Белозеров Дмитрий Анн. ЛК. 1-6 Срок сдачи 14.10.2022.docx,,,0,TRUE,,active
course-2:7ebb44eac3054b1d,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/Аннотации/1-6/ИУ5-34Б Стукалов Иван Анн ЛК 1-6 срок сдачи 14.10.22.docx,ИУ5-34Б Стукалов Иван Анн ЛК 1-6 срок сдачи 14.10.22.docx,,,0,TRUE,,active
course-2:d8e28ab7b52dbf54,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/Аннотации/10-13/ИУ5-32Б Секретов Кирилл Анн 10-13.docx,ИУ5-32Б Секретов Кирилл Анн 10-13.docx,,,0,TRUE,,active
course-2:de898d2a431d818b,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/Аннотации/10-13/ИУ5_32Б_Ховен_Ольга_Анн10_13_срок_сдачи_02_12_2022.docx,ИУ5_32Б_Ховен_Ольга_Анн10_13_срок_сдачи_02_12_2022.docx,,,0,TRUE,,active
course-2:e7b1b246a3a6925b,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/Аннотации/12-13/Жданова ИУ5-34Б АНН ЛК№12 - 13 срок сдачи 02.12.22.docx,Жданова ИУ5-34Б АНН ЛК№12 - 13 срок сдачи 02.12.22.docx,,,0,TRUE,,active
course-2:ec1375d3ac0ff885,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/Аннотации/12-13/ИУ5-34Б Белозеров Дмитрий Анн ЛК 12-13 срок сдачи 02.12.22.docx,ИУ5-34Б Белозеров Дмитрий Анн ЛК 12-13 срок сдачи 02.12.22.docx,,,0,TRUE,,active
course-2:e4a60876352517b2,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/Аннотации/12-13/ИУ5-34Б Стукалов Иван Анн ЛК 12-13 срок сдачи 02.12.22.docx,ИУ5-34Б Стукалов Иван Анн ЛК 12-13 срок сдачи 02.12.22.docx,,,0,TRUE,,active
course-2:520f3e369d612e20,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/Аннотации/12-13/Соколов_ИУ5-334Б_Лек№12-13.docx,Соколов_ИУ5-334Б_Лек№12-13.docx,,,0,TRUE,,active
course-2:ffe8528ac2f1d7c8,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/Аннотации/14-17/Аннотация 14-17.docx,Аннотация 14-17.docx,,,0,TRUE,,active
course-2:83f15a01eca3f80e,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/Аннотации/14-17/ИУ5-34Б Белозеров Дмитрий Анн ЛК 14-17 срок сдачи 09.12.22 (1).docx,ИУ5-34Б Белозеров Дмитрий Анн ЛК 14-17 срок сдачи 09.12.22 (1).docx,,,0,TRUE,,active
course-2:2dee580a1e3f2208,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/Аннотации/14-17/ИУ5-34Б Стукалов Иван Анн ЛК 14-17 срок сдачи 09.12.22 (1).docx,ИУ5-34Б Стукалов Иван Анн ЛК 14-17 срок сдачи 09.12.22 (1).docx,,,0,TRUE,,active
course-2:d48f011d61a6844e,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/Аннотации/14-17/ИУ5-34Б Такташова Дарья аннотации к лециям 14-17 (1).docx,ИУ5-34Б Такташова Дарья аннотации к лециям 14-17 (1).docx,,,0,TRUE,,active
course-2:4f13db827fb5fbc9,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/Аннотации/5-9/ИУ5_32Б_Семчёнок_анн_5_9_срок_сдачи_25_11.docx,ИУ5_32Б_Семчёнок_анн_5_9_срок_сдачи_25_11.docx,,,0,TRUE,,active
course-2:f3d16921e1e9406b,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/Аннотации/5-9/ИУ5_32Б_Ховен_Ольга_Анн_5_9_срок_сдачи_04_11_2022.docx,ИУ5_32Б_Ховен_Ольга_Анн_5_9_срок_сдачи_04_11_2022.docx,,,0,TRUE,,active
course-2:86ec1d6257a47159,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/Аннотации/7-11/ИУ5-34Б Белозеров Дмитрий Аннотация лекций № 7-11 срок сдачи 18.11.docx,ИУ5-34Б Белозеров Дмитрий Аннотация лекций № 7-11 срок сдачи 18.11.docx,,,0,TRUE,,active
course-2:fe934c9bd8ab1367,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/Аннотации/7-11/ИУ5-34Б Стукалов Иван Анн ЛК 7-11 срок сдачи 18.11.22.docx,ИУ5-34Б Стукалов Иван Анн ЛК 7-11 срок сдачи 18.11.22.docx,,,0,TRUE,,active
course-2:d60e494474c94f13,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/Аннотации/7-11/ИУ5-34Б Такташова Дарья аннотации к лециям 7-11.docx,ИУ5-34Б Такташова Дарья аннотации к лециям 7-11.docx,,,0,TRUE,,active
course-2:7e1c2a2d115c130b,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/Аннотации/7-11/Соколов_ИУ5-334Б_Лек№7-11.docx,Соколов_ИУ5-334Б_Лек№7-11.docx,,,0,TRUE,,active
course-2:a4017625a38dcdd4,course-2,Курс 2,folder,2 course/3 sem/Архитектура АСОИУ/Бардак/06.10.23/ИУ5-32Б,ИУ5-32Б,,,0,TRUE,,active
course-2:f1c192198a980210,course-2,Курс 2,folder,2 course/3 sem/Архитектура АСОИУ/Бардак/06.10.23/ИУ5-33Б,ИУ5-33Б,,,0,TRUE,,active
course-2:877084ace1e95b2b,course-2,Курс 2,folder,2 course/3 sem/Архитектура АСОИУ/Бардак/06.10.23/КВ гр.ИУ5-31Б 15.09.23,КВ гр.ИУ5-31Б 15.09.23,,,0,TRUE,,active
course-2:32ae861fce4b8187,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/Бардак/06.10.23/Нагапетян_33_КР_часть_А_подготовлено_06_10_23.docx,Нагапетян_33_КР_часть_А_подготовлено_06_10_23.docx,,,0,TRUE,,active
course-2:094d1b5527d99cc2,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/Бардак/06.10.23/Нагапетян_33_Реферат_подготовлено_06_10_23.docx,Нагапетян_33_Реферат_подготовлено_06_10_23.docx,,,0,TRUE,,active
course-2:11a5fcef00c8ccb2,course-2,Курс 2,folder,2 course/3 sem/Архитектура АСОИУ/Бардак/10.11.23/03.11.23,03.11.23,,,0,TRUE,,active
course-2:02959ab8e795e126,course-2,Курс 2,folder,2 course/3 sem/Архитектура АСОИУ/Бардак/10.11.23/10.11.23,10.11.23,,,0,TRUE,,active
course-2:445cbbfe2a67f857,course-2,Курс 2,folder,2 course/3 sem/Архитектура АСОИУ/Бардак/10.11.23/20.10.23,20.10.23,,,0,TRUE,,active
course-2:8f11776e5ad287ee,course-2,Курс 2,folder,2 course/3 sem/Архитектура АСОИУ/Бардак/10.11.23/КР,КР,,,0,TRUE,,active
course-2:aaadad7f5e784385,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/Бардак/24.11/АннЛК№6_10_гр_ИУ5_33Б_Ювенский_Лев_10_11_23.docx,АннЛК№6_10_гр_ИУ5_33Б_Ювенский_Лев_10_11_23.docx,,,0,TRUE,,active
course-2:7d6a6c4cc8ae5c5a,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/Бардак/24.11/Беляев_33_АннЛК№6_10_подготовлена_09_11_23.docx,Беляев_33_АннЛК№6_10_подготовлена_09_11_23.docx,,,0,TRUE,,active
course-2:fa9f76a2bf6fb6dc,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/Бардак/24.11/Беляев_33_КВ_№389_подготовлена_23_11_2023.docx,Беляев_33_КВ_№389_подготовлена_23_11_2023.docx,,,0,TRUE,,active
course-2:d7443e492c8f875d,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/Бардак/24.11/Беляев_33_Курсовая_работа_Целиком подготовлена 16.11.23.docx,Беляев_33_Курсовая_работа_Целиком подготовлена 16.11.23.docx,,,0,TRUE,,active
course-2:6c1a745a291d2559,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/Бардак/24.11/КВ_№417_гр_ИУ5_33Б_Ювенский_Лев_24_11_23.docx,КВ_№417_гр_ИУ5_33Б_Ювенский_Лев_24_11_23.docx,,,0,TRUE,,active
course-2:a11711b291b00623,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/Бардак/24.11/Раздел_Б_гр_ИУ5_33Б_Ювенский_Лев_20_10_23 (2).docx,Раздел_Б_гр_ИУ5_33Б_Ювенский_Лев_20_10_23 (2).docx,,,0,TRUE,,active
course-2:eec0995bdbd1311c,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/Бардак/24.11/Раздел_В_гр_ИУ5_33Б_Ювенский_Лев_03_11_23.docx,Раздел_В_гр_ИУ5_33Б_Ювенский_Лев_03_11_23.docx,,,0,TRUE,,active
course-2:bc3ecdaf6048fe33,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/Бардак/24.11/Ювенский_33Б_Курсовая_работа_подготовлена_24_11_2023.docx,Ювенский_33Б_Курсовая_работа_подготовлена_24_11_2023.docx,,,0,TRUE,,active
course-2:cef3c077918eff1f,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/107.docx,107.docx,,,0,TRUE,,active
course-2:e6c7d94866f9e274,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/146.docx,146.docx,,,0,TRUE,,active
course-2:be74d90bc7fdc1c0,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/186.docx,186.docx,,,0,TRUE,,active
course-2:5a7198ebd9e9501f,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/192 срок сдачи 28.10.docx,192 срок сдачи 28.10.docx,,,0,TRUE,,active
course-2:2cbc7b9bd880d7e2,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/229 (2).docx,229 (2).docx,,,0,TRUE,,active
course-2:e94bbda04d4294e0,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/229.docx,229.docx,,,0,TRUE,,active
course-2:b426468beaf4874d,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/283.docx,283.docx,,,0,TRUE,,active
course-2:2dedf03ed908b020,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/289.docx,289.docx,,,0,TRUE,,active
course-2:06e94455aa1bb7b8,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/293.docx,293.docx,,,0,TRUE,,active
course-2:8e3e3e3b75ad9c58,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/309.docx,309.docx,,,0,TRUE,,active
course-2:2492682791a83a68,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/314.docx,314.docx,,,0,TRUE,,active
course-2:783570ccd3a5f24b,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/324.docx,324.docx,,,0,TRUE,,active
course-2:456aaf447bf7aeea,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/373.docx,373.docx,,,0,TRUE,,active
course-2:71515c654d2717ae,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/71.docx,71.docx,,,0,TRUE,,active
course-2:b20bf08c8fa01f3a,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/КВ №63 срок сдачи 07.10 (1).docx,КВ №63 срок сдачи 07.10 (1).docx,,,0,TRUE,,active
course-2:c42252426a7cf249,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/КВ189.docx,КВ189.docx,,,0,TRUE,,active
course-2:29dfa3f962fd93ed,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/КВ_10.docx,КВ_10.docx,,,0,TRUE,,active
